x,y,z,cluster,cell
276.8648500014907,223.35866003663648,16.51568216402201,5,Endothelial cells
260.2606162233038,220.90030752858308,16.51568216402201,5,Endothelial cells
253.88554475389276,213.65245161091593,16.51568216402201,5,Endothelial cells
250.26309070520915,204.08836815338975,16.51568216402201,5,Endothelial cells
243.95390275248326,161.96217676947822,16.51568216402201,5,Endothelial cells
238.27948414783214,212.78254565480302,16.51568216402201,5,Endothelial cells
197.262677425143,-128.87581424087938,15.692152752257305,5,Endothelial cells
168.00225642505984,-207.72513614785993,15.78300889669528,5,Endothelial cells
164.22948414783218,-189.31573020726591,16.51568216402201,5,Endothelial cells
156.47948414783218,-186.2918171637877,16.376551729239402,5,Endothelial cells
153.26666363501158,-175.90931995085566,15.823374471714319,5,Endothelial cells
150.03420112896424,-166.7412019053791,16.51568216402201,5,Endothelial cells
125.73850054127479,317.94902389109484,15.745190360743324,5,Endothelial cells
105.66837303672105,-223.52684131837702,16.51568216402201,5,Endothelial cells
79.94366325230976,-24.07617796846,15.650010522230973,5,Endothelial cells
66.5871764555244,198.48811594658025,16.51568216402201,5,Endothelial cells
66.40448414783214,-224.31573020726591,16.51568216402201,5,Endothelial cells
57.63797471386988,-266.7600698299074,16.51568216402201,5,Endothelial cells
54.42582561124675,168.84646491468527,16.51568216402201,5,Endothelial cells
44.431658060875634,-216.65123745364275,15.269305352427812,5,Endothelial cells
39.5952736215163,285.755322424313,16.51568216402201,5,Endothelial cells
38.42948414783211,-391.89073020726596,16.51568216402201,5,Endothelial cells
28.33503970338768,-100.77684131837702,16.51568216402201,5,Endothelial cells
0.6379747138698804,-265.9110132261339,15.855304805531452,5,Endothelial cells
-4.912005213869975,-279.0274323349255,16.51568216402201,5,Endothelial cells
-4.463372995024997,-395.40858735012307,15.715682164022011,5,Endothelial cells
-7.598564632655666,-161.83646191458303,15.637633383534206,5,Endothelial cells
-8.201285082937147,62.98811594658025,16.51568216402201,5,Endothelial cells
-12.547438929090958,-398.0695763611121,15.438759087098935,5,Endothelial cells
-15.28051585216781,297.73426979273404,15.902348830688679,5,Endothelial cells
-16.656413288065323,-112.92214046367621,16.51568216402201,5,Endothelial cells
-18.23402936568141,-279.0170815586173,16.51568216402201,5,Endothelial cells
-34.220515852167864,-170.66573020726594,16.51568216402201,5,Endothelial cells
-38.94693094650745,157.6550245097152,16.51568216402201,5,Endothelial cells
-49.03630532585203,283.83426979273406,16.51568216402201,5,Endothelial cells
-69.08718251883454,-401.0323968739326,16.51568216402201,5,Endothelial cells
-78.61706757630577,-83.18297158657623,16.51568216402201,5,Endothelial cells
-80.27331088322376,-74.52908424453301,14.66475048700338,5,Endothelial cells
-84.80384918550124,-385.48517465171034,16.51568216402201,5,Endothelial cells
-98.98205431370627,275.5342697927341,15.992605240945087,5,Endothelial cells
-102.69923925642314,268.07895064379784,16.51568216402201,5,Endothelial cells
-122.81485547480935,312.84370375499805,16.51568216402201,5,Endothelial cells
-136.41463349922668,-140.77161256020713,15.809799811080834,5,Endothelial cells
-168.8381629109914,265.42250508685174,15.67254490912005,5,Endothelial cells
-203.29627342792548,-241.33239687393262,16.51568216402201,5,Endothelial cells
-227.52379454069245,-46.92802528923312,16.51568216402201,5,Endothelial cells
-261.44225498260266,260.838617618821,15.837421294456798,5,Endothelial cells
-297.97051585216786,-26.655730207265947,15.815682164022013,5,Endothelial cells
-314.1094047410568,229.0342697927341,15.91568216402201,5,Endothelial cells
-383.0718672035192,-29.314378855914583,16.51568216402201,5,Endothelial cells
-411.72051585216786,51.83426979273406,16.51568216402201,5,Endothelial cells
252.41684678519482,-36.698697240232946,14.658539306879154,5,Endothelial cells
114.82442796805685,-215.0196627915356,15.246019242673698,5,Endothelial cells
93.77948414783214,-225.60663929817503,14.742954891294739,5,Endothelial cells
46.35091271926069,195.57236503082925,15.706158354498202,5,Endothelial cells
-27.15117278647449,-161.24237254303233,14.909842747963621,5,Endothelial cells
-156.7793393815797,-327.25396550138356,15.652937065982796,5,Endothelial cells
293.51559525894334,-74.99906354059931,14.515682164022012,5,Endothelial cells
278.45647529827465,-20.940066490451727,14.515682164022012,5,Endothelial cells
269.0350397033877,-43.51017465171037,14.723089571429421,5,Endothelial cells
262.14985451820246,210.92686238532667,14.219385867725714,5,Endothelial cells
256.01861458261476,-93.52804904784563,14.486696656775637,5,Endothelial cells
241.41507736817107,204.52071047070012,14.515682164022012,5,Endothelial cells
230.01215741515887,191.19565593134791,14.63449404521013,5,Endothelial cells
228.68208155042953,-96.65274319427891,14.749448397788244,5,Endothelial cells
