x,y,z,cluster,cell
422.0929235461475,38.37461847924385,98.48243487339445,11,Tumor epithelial cells
416.4245872312998,23.91379558121173,98.48243487339445,11,Tumor epithelial cells
396.1098348790896,57.95054331776407,98.2076257130891,11,Tumor epithelial cells
391.0775389307631,-18.963843059217652,98.48243487339445,11,Tumor epithelial cells
372.1178319710565,34.95172470635009,98.26814915910873,11,Tumor epithelial cells
368.72389257711677,-27.393513388887982,97.36555175651134,11,Tumor epithelial cells
360.0634102023488,25.39220089682624,98.48243487339445,11,Tumor epithelial cells
351.7770581615324,24.070772325397684,98.48243487339445,11,Tumor epithelial cells
331.01617333007164,-4.235407449883269,98.19030004193377,11,Tumor epithelial cells
331.8261653043895,-119.60779910317376,98.12529201625165,11,Tumor epithelial cells
321.4365132897375,-48.82025331562795,98.48243487339445,11,Tumor epithelial cells
311.56378261408724,10.682086194010935,96.97878523835794,11,Tumor epithelial cells
310.6126559876194,56.16859841235407,98.48243487339445,11,Tumor epithelial cells
309.72007286741484,-33.443933556955244,98.1294936969239,11,Tumor epithelial cells
308.07301404388534,48.820772325397684,98.48243487339445,11,Tumor epithelial cells
302.7011653043895,-51.26851338888798,98.48243487339445,11,Tumor epithelial cells
285.4788507971913,-69.28000286840074,97.61421781913089,11,Tumor epithelial cells
264.0721970504213,-200.37367211904677,98.14910154006108,11,Tumor epithelial cells
258.1719445251689,13.275317779943293,98.48243487339445,11,Tumor epithelial cells
248.84319188246275,-36.99318116297445,98.48243487339445,11,Tumor epithelial cells
229.43376941614486,257.94623358001013,97.55992564830214,11,Tumor epithelial cells
218.82865699874162,193.33530720911858,96.1568534780456,11,Tumor epithelial cells
212.70071322482352,248.57604658700097,97.17441799575732,11,Tumor epithelial cells
211.0751243050305,236.08534631642897,96.81427343841685,11,Tumor epithelial cells
203.017263385413,265.67898128062166,97.76601696294668,11,Tumor epithelial cells
198.43462395100607,281.8049828517135,97.3455927681313,11,Tumor epithelial cells
197.9183081615323,255.01077232539774,97.52243487339445,11,Tumor epithelial cells
191.7657549700433,291.0228999849721,98.05690295850084,11,Tumor epithelial cells
187.20177895191034,266.05101287522575,97.03913590432228,11,Tumor epithelial cells
172.02720217074932,174.34611794751777,96.83266528814099,11,Tumor epithelial cells
170.9575618928758,278.1864439671888,97.25855427637953,11,Tumor epithelial cells
150.70556843550492,-351.3025153458352,98.15366775010685,11,Tumor epithelial cells
142.49615346539952,213.08596569556335,97.6537055916265,11,Tumor epithelial cells
135.65882362544983,240.59396820168627,97.92573384246663,11,Tumor epithelial cells
131.3083081615324,-25.912561007935665,98.48243487339445,11,Tumor epithelial cells
124.5397131202102,-59.137905360552736,97.57334396430355,11,Tumor epithelial cells
110.27973673296071,207.70172470634998,97.62529201625165,11,Tumor epithelial cells
100.87587572910002,-22.760308755683354,98.48243487339445,11,Tumor epithelial cells
94.76392946330759,125.40065398220247,98.12740528759565,11,Tumor epithelial cells
95.75511667217086,-128.56220639800654,98.48243487339445,11,Tumor epithelial cells
94.72135163979317,-119.85314071808057,97.91721748209014,11,Tumor epithelial cells
88.2313850846092,-102.12794562332022,98.48243487339445,11,Tumor epithelial cells
74.46517090663042,122.62469389402509,97.73733683417876,11,Tumor epithelial cells
72.19214654537086,-250.60852060389527,97.18950558046515,11,Tumor epithelial cells
64.68668653991085,40.753204757830076,97.96892135988094,11,Tumor epithelial cells
62.65965951288376,-1.6927411881158605,98.48243487339445,11,Tumor epithelial cells
52.77769591663446,169.045262121316,97.56406752645569,11,Tumor epithelial cells
41.4462391960152,-225.16198629529197,98.10312452856687,11,Tumor epithelial cells
36.930530383754785,247.4207723253976,98.48243487339445,11,Tumor epithelial cells
32.538193219003574,189.15410565873094,97.7468026894864,11,Tumor epithelial cells
23.251165304389588,154.13505803968337,97.60624439720397,11,Tumor epithelial cells
24.8897035103696,73.4312374416769,97.41266743153398,11,Tumor epithelial cells
21.41941927264361,49.37632788095334,98.48243487339445,11,Tumor epithelial cells
18.50527785850204,158.09349959812494,97.63395002490967,11,Tumor epithelial cells
17.15446200768622,171.05154155616697,98.48243487339445,11,Tumor epithelial cells
12.013070066294404,45.725534230159724,97.77767296863254,11,Tumor epithelial cells
11.541641494865644,-236.46256100793562,98.01576820672778,11,Tumor epithelial cells
-7.140671430304337,272.2799559988671,97.82937364890466,11,Tumor epithelial cells
-7.706184592090835,-425.36763347170375,97.81576820672774,11,Tumor epithelial cells
-9.120263267039036,37.19220089682631,98.48243487339445,11,Tumor epithelial cells
